---------- Consulta 1 ----------
{'load_database': ['Airports']}
generator
Aeropuerto(id='00A', nombre='heliport', latitud=40.07080078125, longitud=-74.93360137939453, iso='US')
Aeropuerto(id='2B2', nombre='small_airport', latitud=42.7958984375, longitud=-70.84120178222656, iso='US')
Aeropuerto(id='2B6', nombre='small_airport', latitud=39.437599182128906, longitud=-83.70829772949219, iso='US')
Aeropuerto(id='2B9', nombre='small_airport', latitud=43.8842010498, longitud=-72.2537002563, iso='US')
Aeropuerto(id='2C4', nombre='small_airport', latitud=43.819698333740234, longitud=-92.33350372314453, iso='US')
Aeropuerto(id='2C5', nombre='small_airport', latitud=42.252498626708984, longitud=-85.85030364990234, iso='US')
Aeropuerto(id='2C6', nombre='small_airport', latitud=40.77399826049805, longitud=-90.07440185546875, iso='US')
Aeropuerto(id='2CA0', nombre='heliport', latitud=36.49580001831055, longitud=-118.83399963378906, iso='US')
Aeropuerto(id='2CA1', nombre='heliport', latitud=33.84360122680664, longitud=-118.33999633789062, iso='US')
Aeropuerto(id='2CA2', nombre='small_airport', latitud=34.16279983520508, longitud=-116.0479965209961, iso='US')
Aeropuerto(id='2CA3', nombre='small_airport', latitud=34.15999984741211, longitud=-115.99700164794922, iso='US')
Aeropuerto(id='2CA4', nombre='small_airport', latitud=33.2588996887207, longitud=-117.09200286865234, iso='US')
Aeropuerto(id='2CA5', nombre='heliport', latitud=33.66230010986328, longitud=-118.04499816894531, iso='US')
Aeropuerto(id='2CA6', nombre='heliport', latitud=34.049198150634766, longitud=-118.25900268554688, iso='US')
Aeropuerto(id='2CA7', nombre='heliport', latitud=34.17559814453125, longitud=-118.59500122070312, iso='US')
Aeropuerto(id='2CA8', nombre='small_airport', latitud=34.42060089111328, longitud=-116.61100006103516, iso='US')
Aeropuerto(id='2CA9', nombre='heliport', latitud=33.016700744628906, longitud=-114.26699829101562, iso='US')
Aeropuerto(id='2CD2', nombre='heliport', latitud=40.418056, longitud=-105.0, iso='US')
Aeropuerto(id='2CD3', nombre='small_airport', latitud=39.119472, longitud=-104.431806, iso='US')
Aeropuerto(id='2CD4', nombre='heliport', latitud=39.430556, longitud=-107.623056, iso='US')
Aeropuerto(id='2CD5', nombre='heliport', latitud=38.253333, longitud=-107.972222, iso='US')
Aeropuerto(id='2CD6', nombre='small_airport', latitud=39.39485, longitud=-104.547033, iso='US')
Aeropuerto(id='2CD7', nombre='heliport', latitud=39.469083, longitud=-107.135722, iso='US')
Aeropuerto(id='2CD8', nombre='heliport', latitud=39.742111, longitud=-104.83575, iso='US')
Aeropuerto(id='2CD9', nombre='small_airport', latitud=40.6814, longitud=-105.13855, iso='US')
Aeropuerto(id='2CL0', nombre='heliport', latitud=33.986698150634766, longitud=-118.16100311279297, iso='US')
Aeropuerto(id='2CL1', nombre='heliport', latitud=37.108299255371094, longitud=-121.7969970703125, iso='US')
Aeropuerto(id='2CL2', nombre='small_airport', latitud=39.0110015869, longitud=-122.097999573, iso='US')
Aeropuerto(id='2CL3', nombre='small_airport', latitud=41.6421012878418, longitud=-121.88999938964844, iso='US')
Aeropuerto(id='2CL4', nombre='heliport', latitud=40.522098541259766, longitud=-122.30400085449219, iso='US')
Aeropuerto(id='2CL5', nombre='heliport', latitud=38.59159851074219, longitud=-121.54499816894531, iso='US')
Aeropuerto(id='2CL6', nombre='heliport', latitud=34.21670150756836, longitud=-119.15799713134766, iso='US')
Aeropuerto(id='2CL7', nombre='heliport', latitud=34.155601501464844, longitud=-118.25900268554688, iso='US')
Aeropuerto(id='2CL8', nombre='heliport', latitud=33.592499, longitud=-117.237, iso='US')
Aeropuerto(id='2CL9', nombre='small_airport', latitud=38.33440017700195, longitud=-121.30400085449219, iso='US')
Aeropuerto(id='2CN2', nombre='heliport', latitud=34.289028, longitud=-118.471111, iso='US')
Aeropuerto(id='2CN3', nombre='small_airport', latitud=33.511111, longitud=-117.328611, iso='US')
Aeropuerto(id='2CN4', nombre='small_airport', latitud=35.6663888889, longitud=-119.896388889, iso='US')
Aeropuerto(id='2CN5', nombre='heliport', latitud=37.3625, longitud=-121.850278, iso='US')
Aeropuerto(id='2CN6', nombre='heliport', latitud=34.058056, longitud=-118.248611, iso='US')
Aeropuerto(id='2CN7', nombre='heliport', latitud=32.895694, longitud=-117.196083, iso='US')
Aeropuerto(id='2CN8', nombre='small_airport', latitud=34.304167, longitud=-117.151389, iso='US')
Aeropuerto(id='2CO0', nombre='heliport', latitud=40.583585, longitud=-106.985331, iso='US')
Aeropuerto(id='2CO1', nombre='small_airport', latitud=39.11050033569336, longitud=-104.58399963378906, iso='US')
Aeropuerto(id='2CO2', nombre='small_airport', latitud=38.540298461899994, longitud=-106.105003357, iso='US')
Aeropuerto(id='2CO3', nombre='small_airport', latitud=40.375, longitud=-104.87300109863281, iso='US')
Aeropuerto(id='2CO4', nombre='heliport', latitud=39.7494010925293, longitud=-104.96900177001953, iso='US')
Aeropuerto(id='2CO5', nombre='small_airport', latitud=38.347198486328125, longitud=-104.63200378417969, iso='US')
Aeropuerto(id='2CO6', nombre='heliport', latitud=39.58689880371094, longitud=-105.16899871826172, iso='US')
Aeropuerto(id='2CO7', nombre='heliport', latitud=38.23360061645508, longitud=-104.62300109863281, iso='US')
Aeropuerto(id='2CO8', nombre='heliport', latitud=40.25830078125, longitud=-103.64900207519531, iso='US')
Aeropuerto(id='2CO9', nombre='heliport', latitud=39.072167, longitud=-108.511167, iso='US')
Aeropuerto(id='2D1', nombre='small_airport', latitud=40.97090148925781, longitud=-81.09980010986328, iso='US')
Aeropuerto(id='2D3', nombre='seaplane_base', latitud=61.62770080566406, longitud=-149.23899841308594, iso='US')
Aeropuerto(id='2D6', nombre='heliport', latitud=40.106998443603516, longitud=-80.97540283203125, iso='US')
Aeropuerto(id='2D7', nombre='small_airport', latitud=40.64659881591797, longitud=-81.55609893798828, iso='US')
Aeropuerto(id='2DE2', nombre='small_airport', latitud=38.85499954223633, longitud=-75.57219696044922, iso='US')
Aeropuerto(id='2DE8', nombre='small_airport', latitud=38.91357, longitud=-75.345334, iso='US')
Aeropuerto(id='2E2', nombre='small_airport', latitud=42.95159912109375, longitud=-82.7759017944336, iso='US')
Aeropuerto(id='2E6', nombre='small_airport', latitud=45.534401, longitud=-98.0951, iso='US')
Aeropuerto(id='2E8', nombre='small_airport', latitud=42.42499923706055, longitud=-83.86940002441406, iso='US')
Aeropuerto(id='2F2', nombre='closed', latitud=43.491402, longitud=-82.623595, iso='US')
Aeropuerto(id='2F6', nombre='small_airport', latitud=36.355098724365234, longitud=-96.01100158691406, iso='US')
Aeropuerto(id='2FA0', nombre='heliport', latitud=25.69569969177246, longitud=-80.38140106201172, iso='US')
Aeropuerto(id='2FA2', nombre='small_airport', latitud=29.01889991760254, longitud=-82.11370086669922, iso='US')
Aeropuerto(id='2FA3', nombre='closed', latitud=26.5187, longitud=-82.1518, iso='US')
Aeropuerto(id='2FA4', nombre='small_airport', latitud=26.379499435424805, longitud=-80.94560241699219, iso='US')
Aeropuerto(id='2FA5', nombre='small_airport', latitud=29.472200393676758, longitud=-81.5719985961914, iso='US')
Aeropuerto(id='2FA6', nombre='small_airport', latitud=28.811100006103516, longitud=-82.06539916992188, iso='US')
Aeropuerto(id='2FA8', nombre='heliport', latitud=28.813681, longitud=-81.283731, iso='US')
Aeropuerto(id='2FA9', nombre='small_airport', latitud=30.336389, longitud=-83.783611, iso='US')
Aeropuerto(id='2FD0', nombre='small_airport', latitud=29.9758, longitud=-82.907303, iso='US')
Aeropuerto(id='2FD1', nombre='small_airport', latitud=28.975500106811523, longitud=-81.918701171875, iso='US')
Aeropuerto(id='2FD2', nombre='small_airport', latitud=29.47929955, longitud=-82.05329895, iso='US')
Aeropuerto(id='2FD3', nombre='heliport', latitud=27.763399124145508, longitud=-82.64230346679688, iso='US')
Aeropuerto(id='2FD4', nombre='heliport', latitud=26.096200942993164, longitud=-80.11370086669922, iso='US')
Aeropuerto(id='2FD5', nombre='heliport', latitud=24.73430061340332, longitud=-81.0186996459961, iso='US')
Aeropuerto(id='2FD6', nombre='small_airport', latitud=28.88800048828125, longitud=-80.86640167236328, iso='US')
Aeropuerto(id='2FD7', nombre='heliport', latitud=28.43560028076172, longitud=-81.47309875488281, iso='US')
Aeropuerto(id='2FD8', nombre='small_airport', latitud=29.521099090576172, longitud=-81.6323013305664, iso='US')
Aeropuerto(id='2FD9', nombre='heliport', latitud=29.043899536132812, longitud=-81.31780242919922, iso='US')
Aeropuerto(id='2FL0', nombre='small_airport', latitud=30.456899642944336, longitud=-85.68599700927734, iso='US')
Aeropuerto(id='2FL1', nombre='heliport', latitud=26.159400939941406, longitud=-80.32559967041016, iso='US')
Aeropuerto(id='2FL2', nombre='heliport', latitud=26.72439956665039, longitud=-80.66439819335938, iso='US')
Aeropuerto(id='2FL3', nombre='small_airport', latitud=30.67259979248047, longitud=-85.08350372314453, iso='US')
Aeropuerto(id='2FL4', nombre='heliport', latitud=26.85580062866211, longitud=-80.07469940185547, iso='US')
Aeropuerto(id='2FL5', nombre='heliport', latitud=28.423900604248047, longitud=-81.45970153808594, iso='US')
Aeropuerto(id='2FL7', nombre='heliport', latitud=27.9242000579834, longitud=-80.61370086669922, iso='US')
Aeropuerto(id='2FL8', nombre='small_airport', latitud=27.88360023498535, longitud=-81.36309814453125, iso='US')
Aeropuerto(id='2FL9', nombre='heliport', latitud=28.17970085144043, longitud=-81.63899993896484, iso='US')
Aeropuerto(id='2G6', nombre='seaplane_base', latitud=37.320598602299995, longitud=-77.3458023071, iso='US')
Aeropuerto(id='2G8', nombre='small_airport', latitud=44.39310073852539, longitud=-71.19670104980469, iso='US')
Aeropuerto(id='2GA0', nombre='small_airport', latitud=33.5265007019043, longitud=-83.63800048828125, iso='US')
Aeropuerto(id='2GA1', nombre='small_airport', latitud=33.68069839477539, longitud=-83.85269927978516, iso='US')
Aeropuerto(id='2GA2', nombre='small_airport', latitud=32.39459991455078, longitud=-81.28070068359375, iso='US')
Aeropuerto(id='2GA3', nombre='small_airport', latitud=32.206298828125, longitud=-83.78630065917969, iso='US')
Aeropuerto(id='2GA4', nombre='small_airport', latitud=32.17129898071289, longitud=-83.75569915771484, iso='US')
Aeropuerto(id='2GA5', nombre='small_airport', latitud=33.04180145263672, longitud=-84.43209838867188, iso='US')
Aeropuerto(id='2GA6', nombre='small_airport', latitud=34.917301177978516, longitud=-85.05249786376953, iso='US')
Aeropuerto(id='2GA7', nombre='heliport', latitud=33.96590042114258, longitud=-84.36209869384766, iso='US')
Aeropuerto(id='2GA8', nombre='small_airport', latitud=34.34980010986328, longitud=-85.07689666748047, iso='US')
Aeropuerto(id='2GA9', nombre='small_airport', latitud=33.80459976196289, longitud=-83.99629974365234, iso='US')
Aeropuerto(id='2GE1', nombre='heliport', latitud=33.08440017700195, longitud=-82.01309967041016, iso='US')
Aeropuerto(id='2GE2', nombre='heliport', latitud=32.44900131225586, longitud=-84.47989654541016, iso='US')
Aeropuerto(id='2GE3', nombre='small_airport', latitud=33.67620086669922, longitud=-83.2593002319336, iso='US')
Aeropuerto(id='2GE4', nombre='heliport', latitud=33.69110107421875, longitud=-84.27220153808594, iso='US')
Aeropuerto(id='2GE5', nombre='small_airport', latitud=34.19779968261719, longitud=-84.31939697265625, iso='US')
Aeropuerto(id='2GE6', nombre='heliport', latitud=31.595300674438477, longitud=-84.42279815673828, iso='US')
Aeropuerto(id='2GE7', nombre='small_airport', latitud=34.958099365234375, longitud=-84.7791976928711, iso='US')
Aeropuerto(id='2GE8', nombre='small_airport', latitud=33.46419906616211, longitud=-84.66329956054688, iso='US')
Aeropuerto(id='2GE9', nombre='heliport', latitud=33.897499084472656, longitud=-84.0239028930664, iso='US')
Aeropuerto(id='2H3', nombre='small_airport', latitud=45.16550064086914, longitud=-91.10569763183594, iso='US')
Aeropuerto(id='2H4', nombre='small_airport', latitud=42.365299224853516, longitud=-85.55580139160156, iso='US')
Aeropuerto(id='2H5', nombre='small_airport', latitud=29.504899978637695, longitud=-95.90010070800781, iso='US')
Aeropuerto(id='2H8', nombre='small_airport', latitud=41.168095, longitud=-84.5569, iso='US')
Aeropuerto(id='2I2', nombre='closed', latitud=38.253700256348, longitud=-83.142997741699, iso='US')
Aeropuerto(id='2IA0', nombre='heliport', latitud=41.54169845581055, longitud=-90.55650329589844, iso='US')
Aeropuerto(id='2IA1', nombre='heliport', latitud=42.49580001831055, longitud=-90.68489837646484, iso='US')
Aeropuerto(id='2IA2', nombre='heliport', latitud=42.85749816894531, longitud=-91.41459655761719, iso='US')
Aeropuerto(id='2IA3', nombre='heliport', latitud=40.96200180053711, longitud=-91.55989837646484, iso='US')
Aeropuerto(id='2IA4', nombre='heliport', latitud=42.46099853515625, longitud=-92.34480285644531, iso='US')
Aeropuerto(id='2IA5', nombre='heliport', latitud=40.622501373291016, longitud=-95.64969635009766, iso='US')
Aeropuerto(id='2IA6', nombre='heliport', latitud=42.27000045776367, longitud=-94.73359680175781, iso='US')
Aeropuerto(id='2IA7', nombre='closed', latitud=41.972801, longitud=-91.669296, iso='US')
Aeropuerto(id='2IA8', nombre='heliport', latitud=42.026401519800004, longitud=-96.10639953610001, iso='US')
Aeropuerto(id='2IA9', nombre='small_airport', latitud=43.190799713134766, longitud=-93.77079772949219, iso='US')
Aeropuerto(id='2ID2', nombre='small_airport', latitud=43.95439910888672, longitud=-113.64700317382812, iso='US')
Aeropuerto(id='2ID3', nombre='small_airport', latitud=42.751833, longitud=-116.677333, iso='US')
Aeropuerto(id='2ID4', nombre='closed', latitud=47.908199, longitud=-116.709, iso='US')
Aeropuerto(id='2ID5', nombre='small_airport', latitud=44.807467, longitud=-116.049483, iso='US')
Aeropuerto(id='2ID6', nombre='small_airport', latitud=43.927336, longitud=-116.946475, iso='US')
Aeropuerto(id='2ID7', nombre='small_airport', latitud=46.6665992737, longitud=-115.072998047, iso='US')
Aeropuerto(id='2ID9', nombre='heliport', latitud=42.73, longitud=-114.518333, iso='US')
Aeropuerto(id='2IG3', nombre='heliport', latitud=41.687778, longitud=-87.500833, iso='US')
Aeropuerto(id='2IG4', nombre='small_airport', latitud=38.851398468, longitud=-87.4997024536, iso='US')
Aeropuerto(id='2IG5', nombre='heliport', latitud=41.17169952392578, longitud=-86.04280090332031, iso='US')
Aeropuerto(id='2IG6', nombre='heliport', latitud=39.160556, longitud=-86.541389, iso='US')
Aeropuerto(id='2II0', nombre='small_airport', latitud=40.41740036010742, longitud=-86.15249633789062, iso='US')
Aeropuerto(id='2II1', nombre='closed', latitud=41.609798, longitud=-85.525497, iso='US')
Aeropuerto(id='2II2', nombre='closed', latitud=37.987499, longitud=-87.9384, iso='US')
Aeropuerto(id='2II3', nombre='small_airport', latitud=40.22669982910156, longitud=-85.81639862060547, iso='US')
Aeropuerto(id='2II4', nombre='heliport', latitud=39.71120071411133, longitud=-86.3855972290039, iso='US')
Aeropuerto(id='2II5', nombre='heliport', latitud=41.637001037597656, longitud=-87.15229797363281, iso='US')
Aeropuerto(id='2II6', nombre='small_airport', latitud=40.264801025390625, longitud=-86.10279846191406, iso='US')
Aeropuerto(id='2II7', nombre='heliport', latitud=40.89250183105469, longitud=-85.20500183105469, iso='US')
Aeropuerto(id='2II8', nombre='heliport', latitud=39.652400970458984, longitud=-87.39790344238281, iso='US')
Aeropuerto(id='2II9', nombre='heliport', latitud=40.152801513671875, longitud=-87.30809783935547, iso='US')
Aeropuerto(id='2IL0', nombre='small_airport', latitud=42.181400299072266, longitud=-89.6769027709961, iso='US')
Aeropuerto(id='2IL1', nombre='small_airport', latitud=42.413898468, longitud=-89.32929992679999, iso='US')
Aeropuerto(id='2IL2', nombre='small_airport', latitud=41.05339813232422, longitud=-88.46119689941406, iso='US')
Aeropuerto(id='2IL3', nombre='small_airport', latitud=41.5158996582, longitud=-90.37960052490001, iso='US')
Aeropuerto(id='2IL4', nombre='small_airport', latitud=39.77920150756836, longitud=-90.74859619140625, iso='US')
Aeropuerto(id='2IL5', nombre='small_airport', latitud=37.934200286865234, longitud=-88.23169708251953, iso='US')
Aeropuerto(id='2IL6', nombre='small_airport', latitud=39.13750076293945, longitud=-90.62999725341797, iso='US')
Aeropuerto(id='2IL7', nombre='small_airport', latitud=38.51530075073242, longitud=-90.02790069580078, iso='US')
Aeropuerto(id='2IL8', nombre='heliport', latitud=42.0199377922, longitud=-88.28125253319999, iso='US')
Aeropuerto(id='2IL9', nombre='small_airport', latitud=41.43280029296875, longitud=-87.78170013427734, iso='US')
Aeropuerto(id='2IN0', nombre='small_airport', latitud=40.83689880371094, longitud=-85.17109680175781, iso='US')
Aeropuerto(id='2IN2', nombre='small_airport', latitud=41.00920104980469, longitud=-85.37139892578125, iso='US')
Aeropuerto(id='2IN3', nombre='small_airport', latitud=41.084800720214844, longitud=-86.92420196533203, iso='US')
Aeropuerto(id='2IN4', nombre='small_airport', latitud=41.25669860839844, longitud=-86.189697265625, iso='US')
